id,language,domain,question,gold_answer,gold_passage_text,source_citation,draft_model,lint_flags,decision,corrected_question,corrected_answer,annotator_notes
quran-2:52-ms-q1,ms,quran,Apakah tujuan bagi 'kami' untuk maafkan kesalahan kamu?,Supaya kamu bersyukur.,"Kemudian sesudah itu kami maafkan kesalahan kamu, supaya kamu bersyukur.","Quran 2:52 (Malay, Abdullah Muhammad Basmeih translation via Tanzil.net, CC BY 3.0)",,,approve,,,
quran-2:56-ms-q0,ms,quran,Apakah tujuan yang dinyatakan dalam teks untuk membangkitkan kamu?,Supaya kamu bersyukur.,"Kemudian kami bangkitkan kamu sesudah kamu mati (atau pengsan dari sambaran petir itu), supaya kamu bersyukur.","Quran 2:56 (Malay, Abdullah Muhammad Basmeih translation via Tanzil.net, CC BY 3.0)",,,approve,,,
quran-2:57-ms-q0,ms,quran,Apa yang diturunkan kepada mereka oleh Allah?,"""Mann"" dan ""Salwa""","Dan Kami telah menaungi kamu dengan awan (dari panas matahari di padang pasir) dan Kami turunkan kepada kamu ""Mann"" dan ""Salwa"", (serta Kami berfirman): ""Makanlah dari makanan-makanan yang baik yang Kami telah kurniakan kepada kamu"". Dan tidaklah mereka menganiaya Kami (sebab mereka kufurkan nikmat itu), tetapi sebenarnya mereka adalah menganiaya diri sendiri.","Quran 2:57 (Malay, Abdullah Muhammad Basmeih translation via Tanzil.net, CC BY 3.0)",,,approve,,,
quran-2:57-ms-q1,ms,quran,Mengapa mereka sebenarnya menganiaya diri sendiri?,Sebab mereka kufurkan nikmat itu,"Dan Kami telah menaungi kamu dengan awan (dari panas matahari di padang pasir) dan Kami turunkan kepada kamu ""Mann"" dan ""Salwa"", (serta Kami berfirman): ""Makanlah dari makanan-makanan yang baik yang Kami telah kurniakan kepada kamu"". Dan tidaklah mereka menganiaya Kami (sebab mereka kufurkan nikmat itu), tetapi sebenarnya mereka adalah menganiaya diri sendiri.","Quran 2:57 (Malay, Abdullah Muhammad Basmeih translation via Tanzil.net, CC BY 3.0)",,,approve,,,
quran-2:58-ms-q0,ms,quran,Kata-kata apa yang disarankan untuk diucapkan kepada Allah?,Ya Allah ampunilah dosa kami,"Dan (kenangkanlah) ketika Kami berfirman: ""Masuklah kamu ke bandar ini, kemudian makanlah dari benda-benda yang ada di dalamnya dengan sepuas-puasnya, apa sahaja yang kamu sukai. Dan masuklah kamu melalui pintunya dengan tunduk (merendah diri); dan (mintalah ampun dengan) berkata: ' Ya Allah ampunilah dosa kami '; supaya kami ampunkan kesalahan-kesalahan kamu, dan Kami akan tambah pula pahala orang-orang yang berbuat baik"".","Quran 2:58 (Malay, Abdullah Muhammad Basmeih translation via Tanzil.net, CC BY 3.0)",,,approve,,,
quran-2:58-ms-q1,ms,quran,Bagaimana cara yang diminta untuk masuk ke bandar tersebut?,Melalui pintunya dengan tunduk (merendah diri),"Dan (kenangkanlah) ketika Kami berfirman: ""Masuklah kamu ke bandar ini, kemudian makanlah dari benda-benda yang ada di dalamnya dengan sepuas-puasnya, apa sahaja yang kamu sukai. Dan masuklah kamu melalui pintunya dengan tunduk (merendah diri); dan (mintalah ampun dengan) berkata: ' Ya Allah ampunilah dosa kami '; supaya kami ampunkan kesalahan-kesalahan kamu, dan Kami akan tambah pula pahala orang-orang yang berbuat baik"".","Quran 2:58 (Malay, Abdullah Muhammad Basmeih translation via Tanzil.net, CC BY 3.0)",,,approve,,,
quran-2:6-ms-q0,ms,quran,Siapakah orang yang tidak akan beriman mengikut teks tersebut?,Orang-orang kafir,"Sesungguhnya orang-orang kafir (yang tidak akan beriman), sama sahaja kepada mereka: sama ada engkau beri amaran kepadanya atau engkau tidak beri amaran, mereka tidak akan beriman.","Quran 2:6 (Malay, Abdullah Muhammad Basmeih translation via Tanzil.net, CC BY 3.0)",,,approve,,,
quran-2:6-ms-q1,ms,quran,Apakah yang berlaku kepada mereka sama ada engkau beri amaran atau tidak beri amaran?,Mereka tidak akan beriman,"Sesungguhnya orang-orang kafir (yang tidak akan beriman), sama sahaja kepada mereka: sama ada engkau beri amaran kepadanya atau engkau tidak beri amaran, mereka tidak akan beriman.","Quran 2:6 (Malay, Abdullah Muhammad Basmeih translation via Tanzil.net, CC BY 3.0)",,,approve,,,
quran-2:63-ms-q1,ms,quran,Mengapakah mereka diminta untuk menerima dan mengingati Taurat dengan bersungguh-sungguh?,Supaya kamu bertaqwa.,"Dan (ingatlah), ketika Kami mengambil perjanjian setia kamu semasa Kami angkatkan Gunung Tursina di atas kamu (sambil Kami berfirman): ""Terimalah Taurat yang telah Kami berikan kepada kamu (serta amalkanlah) dengan bersungguh-sungguh, dan ingatlah (jangan lupakan) apa yang tersebut di dalamnya, supaya kamu bertaqwa.","Quran 2:63 (Malay, Abdullah Muhammad Basmeih translation via Tanzil.net, CC BY 3.0)",,,approve,,,
quran-2:64-ms-q0,ms,quran,"Jika tidak kerana limpah kurnia Allah dan belas kasihanNya, nescaya menjadilah kamu dari golongan apakah?",Golongan orang-orang yang rugi.,"Kemudian sesudah itu kamu membelakangkan perjanjian setia kamu itu (tidak menyempurnakannya); maka kalau tidaklah kerana limpah kurnia Allah dan belas kasihanNya kepada kamu (dengan membuka pintu taubat), nescaya menjadilah kamu dari golongan orang-orang yang rugi.","Quran 2:64 (Malay, Abdullah Muhammad Basmeih translation via Tanzil.net, CC BY 3.0)",,,approve,,,
quran-2:66-ms-q0,ms,quran,Siapa yang menjadi sasaran hukuman pencegah?,Orang-orang yang ada pada masa itu dan orang-orang yang datang kemudian,"Maka Kami jadikan apa yang berlaku itu sebagai suatu hukuman pencegah bagi orang-orang yang ada pada masa itu dan orang-orang yang datang kemudian, dan suatu pengajaran bagi orang-orang yang (hendak) bertaqwa.","Quran 2:66 (Malay, Abdullah Muhammad Basmeih translation via Tanzil.net, CC BY 3.0)",,,approve,,,
quran-2:66-ms-q1,ms,quran,Siapa yang menjadi sasaran pengajaran?,Orang-orang yang (hendak) bertaqwa,"Maka Kami jadikan apa yang berlaku itu sebagai suatu hukuman pencegah bagi orang-orang yang ada pada masa itu dan orang-orang yang datang kemudian, dan suatu pengajaran bagi orang-orang yang (hendak) bertaqwa.","Quran 2:66 (Malay, Abdullah Muhammad Basmeih translation via Tanzil.net, CC BY 3.0)",,,approve,,,
quran-2:69-ms-q0,ms,quran,Siapa yang menjawab permintaan mereka?,Nabi Musa,"Mereka berkata lagi: ""Pohonkanlah kepada Tuhanmu untuk kami, supaya diterangkanNya kepada kami apa warnanya?"" Nabi Musa menjawab: ""Bahawasanya Allah berfirman: Bahawa (lembu betina) itu ialah seekor lembu kuning, kuning tua warnanya, lagi menyukakan orang-orang yang melihatnya"".","Quran 2:69 (Malay, Abdullah Muhammad Basmeih translation via Tanzil.net, CC BY 3.0)",,,approve,,,
quran-2:69-ms-q1,ms,quran,Bagaimana Allah menerangkan warna lembu betina tersebut?,"Bahawa (lembu betina) itu ialah seekor lembu kuning, kuning tua warnanya","Mereka berkata lagi: ""Pohonkanlah kepada Tuhanmu untuk kami, supaya diterangkanNya kepada kami apa warnanya?"" Nabi Musa menjawab: ""Bahawasanya Allah berfirman: Bahawa (lembu betina) itu ialah seekor lembu kuning, kuning tua warnanya, lagi menyukakan orang-orang yang melihatnya"".","Quran 2:69 (Malay, Abdullah Muhammad Basmeih translation via Tanzil.net, CC BY 3.0)",,,approve,,,
quran-2:7-ms-q0,ms,quran,Bagi mereka disediakan apa?,Azab seksa yang amat besar.,"(Dengan sebab keingkaran mereka), Allah mematerikan atas hati mereka serta pendengaran mereka, dan pada penglihatan mereka ada penutupnya; dan bagi mereka pula disediakan azab seksa yang amat besar.","Quran 2:7 (Malay, Abdullah Muhammad Basmeih translation via Tanzil.net, CC BY 3.0)",,,approve,,,
quran-2:70-ms-q0,ms,quran,Kenapa mereka meminta agar Tuhan menerangkan mengenai lembu betina tersebut?,Kerana sesungguhnya lembu yang dikehendaki itu kesamaran kepada kami (susah kami memilihnya),"Mereka berkata lagi: ""Pohonkanlah kepada Tuhanmu untuk kami, supaya diterangkanNya kepada kami lembu betina yang mana satu? Kerana sesungguhnya lembu yang dikehendaki itu kesamaran kepada kami (susah kami memilihnya), dan kami insya Allah akan mendapat petunjuk (untuk mencari dan menyembelih lembu itu)"".","Quran 2:70 (Malay, Abdullah Muhammad Basmeih translation via Tanzil.net, CC BY 3.0)",,,approve,,,
quran-2:70-ms-q1,ms,quran,Untuk apa mereka akan mendapat petunjuk?,Untuk mencari dan menyembelih lembu itu,"Mereka berkata lagi: ""Pohonkanlah kepada Tuhanmu untuk kami, supaya diterangkanNya kepada kami lembu betina yang mana satu? Kerana sesungguhnya lembu yang dikehendaki itu kesamaran kepada kami (susah kami memilihnya), dan kami insya Allah akan mendapat petunjuk (untuk mencari dan menyembelih lembu itu)"".","Quran 2:70 (Malay, Abdullah Muhammad Basmeih translation via Tanzil.net, CC BY 3.0)",,,approve,,,
quran-2:71-ms-q1,ms,quran,Bagaimanakah keadaan mereka ketika mereka menyembelih lembu yang tersebut?,Hampir-hampir mereka tidak dapat menunaikan (perintah Allah) itu.,"Nabi Musa menjawab: ""Bahawasanya Allah berfirman: Sebenarnya (lembu yang dikehendaki itu) ialah lembu betina yang tidak pernah digunakan untuk membajak tanah (sawah bendang), dan tidak pula (digunakan mengangkut air) untuk menyiram tanaman; ia juga tidak cacat dan tidak ada belang pada warnanya"". Mereka berkata: ""Sekarang baharulah engkau dapat menerangkan sifat-sifatnya yang sebenar"". Maka mereka pun menyembelih lembu yang tersebut, dan hampir-hampir mereka tidak dapat menunaikan (perintah Allah) itu.","Quran 2:71 (Malay, Abdullah Muhammad Basmeih translation via Tanzil.net, CC BY 3.0)",,,approve,,,
quran-2:72-ms-q0,ms,quran,Siapakah yang akan mengungkap apa yang kamu sembunyikan?,Allah,"Dan (ingatlah), ketika kamu membunuh seorang manusia, kemudian kamu tuduh-menuduh sesama sendiri tentang pembunuhan itu, padahal Allah tetap melahirkan apa yang kamu sembunyikan.","Quran 2:72 (Malay, Abdullah Muhammad Basmeih translation via Tanzil.net, CC BY 3.0)",,,approve,,,
quran-2:73-ms-q0,ms,quran,Siapa yang berfirman bahawa mereka perlu memukul si mati dengan sebahagian anggota lembu?,Kami (Allah),"Maka Kami (Allah) berfirman: ""Pukulah si mati dengan sebahagian anggota lembu yang kamu sembelih itu"" (Mereka pun memukulnya dan ia kembali hidup). Demikianlah Allah menghidupkan orang-orang yang telah mati, dan memperlihatkan kepada kamu tanda-tanda kekuasaanNya, supaya kamu memahaminya.","Quran 2:73 (Malay, Abdullah Muhammad Basmeih translation via Tanzil.net, CC BY 3.0)",,,approve,,,
quran-2:73-ms-q1,ms,quran,Apakah tujuan Allah menghidupkan orang-orang yang telah mati menurut pasca tersebut?,Supaya kamu memahaminya,"Maka Kami (Allah) berfirman: ""Pukulah si mati dengan sebahagian anggota lembu yang kamu sembelih itu"" (Mereka pun memukulnya dan ia kembali hidup). Demikianlah Allah menghidupkan orang-orang yang telah mati, dan memperlihatkan kepada kamu tanda-tanda kekuasaanNya, supaya kamu memahaminya.","Quran 2:73 (Malay, Abdullah Muhammad Basmeih translation via Tanzil.net, CC BY 3.0)",,,approve,,,
quran-2:74-ms-q0,ms,quran,Apa yang disebutkan menjadi keras seperti batu dalam teks tersebut?,Hati kamu,"Kemudian sesudah itu, hati kamu juga menjadi keras seperti batu, bahkan lebih keras lagi. Padahal di antara batu-batu itu ada yang terpancar dan mengalir air sungai daripadanya; dan ada pula di antaranya yang pecah-pecah terbelah lalu keluar mata air daripadanya; dan ada juga di antaranya yang jatuh ke bawah kerana takut kepada Allah; sedang Allah tidak sekali-kali lalai daripada apa yang kamu kerjakan.","Quran 2:74 (Malay, Abdullah Muhammad Basmeih translation via Tanzil.net, CC BY 3.0)",,,approve,,,
quran-2:74-ms-q1,ms,quran,Mengapa ada di antaranya yang jatuh ke bawah?,Kerana takut kepada Allah,"Kemudian sesudah itu, hati kamu juga menjadi keras seperti batu, bahkan lebih keras lagi. Padahal di antara batu-batu itu ada yang terpancar dan mengalir air sungai daripadanya; dan ada pula di antaranya yang pecah-pecah terbelah lalu keluar mata air daripadanya; dan ada juga di antaranya yang jatuh ke bawah kerana takut kepada Allah; sedang Allah tidak sekali-kali lalai daripada apa yang kamu kerjakan.","Quran 2:74 (Malay, Abdullah Muhammad Basmeih translation via Tanzil.net, CC BY 3.0)",,,approve,,,
quran-2:76-ms-q0,ms,quran,Apa yang mereka kata apabila berjumpa dengan orang-orang yang beriman?,"""Kami telah beriman""","Dan apabila mereka (orang-orang Yahudi pada zaman Rasulullah) bertemu dengan orang-orang yang beriman, mereka berkata: ""Kami telah beriman""; dan apabila mereka berjumpa sesama sendiri, mereka berkata: ""Patutkah kamu ceritakan kepada mereka (orang-orang Islam) dengan apa yang telah diterangkan oleh Allah kepada kamu (di dalam Kitab Taurat mengenai kebenaran Nabi Muhammad) untuk menjadikannya hujah (bukti) yang dapat mengalahkah kamu di sisi Tuhan kamu? Tidakkah kamu berakal?""","Quran 2:76 (Malay, Abdullah Muhammad Basmeih translation via Tanzil.net, CC BY 3.0)",,,approve,,,
quran-2:76-ms-q1,ms,quran,Apa yang diterangkan oleh Allah kepada mereka di dalam Kitab Taurat mengenai Nabi Muhammad?,Kebenaran Nabi Muhammad,"Dan apabila mereka (orang-orang Yahudi pada zaman Rasulullah) bertemu dengan orang-orang yang beriman, mereka berkata: ""Kami telah beriman""; dan apabila mereka berjumpa sesama sendiri, mereka berkata: ""Patutkah kamu ceritakan kepada mereka (orang-orang Islam) dengan apa yang telah diterangkan oleh Allah kepada kamu (di dalam Kitab Taurat mengenai kebenaran Nabi Muhammad) untuk menjadikannya hujah (bukti) yang dapat mengalahkah kamu di sisi Tuhan kamu? Tidakkah kamu berakal?""","Quran 2:76 (Malay, Abdullah Muhammad Basmeih translation via Tanzil.net, CC BY 3.0)",,,approve,,,
quran-2:79-ms-q1,ms,quran,Apakah tujuan mereka mengubah Kalam Allah dengan rekaan-rekaan mereka?,Supaya mereka dengan perbuatan itu dapat membeli keuntungan dunia yang sedikit.,"Kecelakaan besar bagi orang-orang yang menulis Kitab Taurat dengan tangan mereka (lalu mengubah Kalam Allah dengan rekaan-rekaan mereka), kemudian mereka berkata: ""Ini ialah dari sisi Allah"", supaya mereka dengan perbuatan itu dapat membeli keuntungan dunia yang sedikit. Maka kecelakaan besar bagi mereka disebabkan apa yang ditulis oleh tangan mereka, dan kecelakaan besar bagi mereka dari apa yang mereka usahakan itu.","Quran 2:79 (Malay, Abdullah Muhammad Basmeih translation via Tanzil.net, CC BY 3.0)",,,approve,,,
quran-2:8-ms-q1,ms,quran,Apakah keadaan sebenar mereka yang berkata tersebut?,Mereka sebenarnya tidak beriman.,"Dan di antara manusia ada yang berkata: ""Kami telah beriman kepada Allah dan kepada hari akhirat""; padahal mereka sebenarnya tidak beriman.","Quran 2:8 (Malay, Abdullah Muhammad Basmeih translation via Tanzil.net, CC BY 3.0)",,,approve,,,
quran-2:81-ms-q1,ms,quran,Apakah nasib bagi sesiapa yang berbuat kejahatan dan diliputi oleh kesalahannya itu?,Mereka kekal di dalamnya,"(Apa yang kamu katakan itu tidaklah benar), sesungguhnya sesiapa yang berbuat kejahatan dan ia diliputi (ditenggelamkan) oleh kesalahannya itu, maka merekalah ahli neraka, mereka kekal di dalamnya.","Quran 2:81 (Malay, Abdullah Muhammad Basmeih translation via Tanzil.net, CC BY 3.0)",,,approve,,,
quran-2:84-ms-q0,ms,quran,Apakah kandungan perjanjian setia yang diterangkan dalam ayat tersebut?,"""(Bahawa) janganlah kamu menumpahkan darah (berbunuh-bunuhan) sesama sendiri, dan janganlah kamu usir-mengusir sesama sendiri dari kampung masing-masing""","Dan (ingatlah), ketika Kami mengikat perjanjian setia dengan kamu: ""(Bahawa) janganlah kamu menumpahkan darah (berbunuh-bunuhan) sesama sendiri, dan janganlah kamu usir-mengusir sesama sendiri dari kampung masing-masing"". Kemudian kamu telah berikrar mematuhi perjanjian setia itu, dan kamu sendiri pula menjadi saksi (yang mengakui kebenarannya).","Quran 2:84 (Malay, Abdullah Muhammad Basmeih translation via Tanzil.net, CC BY 3.0)",,,approve,,,
quran-2:89-ms-q1,ms,quran,Siapa yang ditimpa oleh laknat Allah?,Orang-orang yang kafir ingkar itu.,"Dan ketika datang kepada mereka sebuah Kitab dari Allah (Al Quran), yang mengesahkan apa yang ada pada mereka (Kitab Taurat), sedang mereka sebelum itu sentiasa memohon (kepada Allah) kemenangan atas kaum kafir musyrik (dengan kedatangan seorang Nabi pembawa Kitab itu). Setelah datang kepada mereka apa yang mereka sedia mengetahui kebenarannya (Nabi Muhammad dan Al Quran), mereka mengingkarinya; maka (dengan yang demikian), laknat Allah menimpa orang-orang yang kafir ingkar itu.","Quran 2:89 (Malay, Abdullah Muhammad Basmeih translation via Tanzil.net, CC BY 3.0)",,,approve,,,
quran-2:90-ms-q1,ms,quran,Apakah azab yang akan beroleh orang-orang yang kafir itu?,azab sengsara yang menghinakan,"Sejahat-jahat perkara (yang mereka lakukan) ialah perbuatan mereka membeli kesenangan dirinya sendiri dengan mengingkari Al-Quran yang telah diturunkan oleh Allah, kerana dengki bahawa Allah menurunkan dari limpah kurniaNya (wahyu) kepada sesiapa yang dikehendakiNya di antara hamba-hambaNya (iaitu Nabi Muhammad s.a.w). Dengan sebab itu sudah sepatutnya mereka mendapat kemurkaan Allah bertalu-talu, dan orang-orang yang kafir itu akan beroleh azab sengsara yang menghinakan.","Quran 2:90 (Malay, Abdullah Muhammad Basmeih translation via Tanzil.net, CC BY 3.0)",,,approve,,,
quran-2:92-ms-q1,ms,quran,Apakah sebutan yang diberikan kepada mereka selepas menyembah anak lembu?,Orang-orang yang zalim.,"Dan sesungguhnya telah datang kepada kamu Nabi Musa membawa keterangan-keterangan (mukjizat) kemudian kamu menyembah (patung) anak lembu sepeninggalannya, dan kamu (dengan perbuatan itu) adalah orang-orang yang zalim.","Quran 2:92 (Malay, Abdullah Muhammad Basmeih translation via Tanzil.net, CC BY 3.0)",,,approve,,,
quran-2:93-ms-q1,ms,quran,Bagaimanakah sebab kegemaran menyembah patung anak lembu itu telah mesra di dalam hati mereka?,Dengan sebab kekufuran mereka.,"Dan (ingatlah) ketika Kami mengikat perjanjian setia dengan kamu semasa Kami angkatkan bukit Tursina itu ke atas kamu (sambil kami berfirman): ""Ambilah (dan amalkanlah ajaran Kitab Taurat) yang Kami berikan kepada kamu itu dengan bersungguh-sungguh, dan dengarlah (apa yang diperintahkan kepada kamu dengan mematuhinya)"". Mereka menjawab: ""Kami dengar, dan kami menderhaka"". Sedang kegemaran menyembah (patung) anak lembu itu telah mesra dan sebati di dalam hati mereka, dengan sebab kekufuran mereka. Katakanlah (wahai Muhammad):"" Amatlah jahatnya apa yang disuruh oleh iman kamu itu kalaulah kamu orang-orang yang beriman"".","Quran 2:93 (Malay, Abdullah Muhammad Basmeih translation via Tanzil.net, CC BY 3.0)",,,approve,,,
